route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
31,G2511L_F3,G2511L_F3_031-04_12, P. Deportes,0,031-04,317
31,G2511L_F3,G2511L_F3_031-04_13,Paseo Parque,1,031-04,316
31,G2511L_F3,G2511L_F3_031-04_14, P. Deportes,0,031-04,317
31,G2511L_F3,G2511L_F3_031-04_15,Paseo Parque,1,031-04,316
31,G2511L_F3,G2511L_F3_031-04_16, P. Deportes,0,031-04,317
31,G2511L_F3,G2511L_F3_031-04_17,Paseo Parque,1,031-04,316
31,G2511L_F3,G2511L_F3_031-04_18, P. Deportes,0,031-04,317
31,G2511L_F3,G2511L_F3_031-04_19,Paseo Parque,1,031-04,316
31,G2511L_F3,G2511L_F3_031-05_2, P. Deportes,0,031-05,317
31,G2511L_F3,G2511L_F3_031-05_3,Paseo Parque,1,031-05,316
32,G2511L_F3,G2511L_F3_032-01_2, Av. Andalucía,1,032-01,324
32,G2511L_F3,G2511L_F3_032-01_3,Mayorazgo,0,032-01,321
32,G2511L_F3,G2511L_F3_032-01_4, Av. Andalucía,1,032-01,324
32,G2511L_F3,G2511L_F3_032-01_5,Mayorazgo,0,032-01,321
32,G2511L_F3,G2511L_F3_032-01_6, Av. Andalucía,1,032-01,324
32,G2511L_F3,G2511L_F3_032-01_7,Mayorazgo,0,032-01,321
32,G2511L_F3,G2511L_F3_032-01_8, Av. Andalucía,1,032-01,324
32,G2511L_F3,G2511L_F3_032-01_9,Mayorazgo,0,032-01,321
32,G2511L_F3,G2511L_F3_032-01_10, Av. Andalucía,1,032-01,324
32,G2511L_F3,G2511L_F3_032-01_11,Mayorazgo,0,032-01,321
32,G2511L_F3,G2511L_F3_032-01_12, Av. Andalucía,1,032-01,324
32,G2511L_F3,G2511L_F3_032-01_13,Mayorazgo,0,032-01,321
32,G2511L_F3,G2511L_F3_032-01_14, Av. Andalucía,1,032-01,324
32,G2511L_F3,G2511L_F3_032-01_15,Mayorazgo,0,032-01,321
32,G2511L_F3,G2511L_F3_032-01_16, Av. Andalucía,1,032-01,324
32,G2511L_F3,G2511L_F3_032-02_2,Mayorazgo,0,032-02,321
32,G2511L_F3,G2511L_F3_032-02_3, Av. Andalucía,1,032-02,324
32,G2511L_F3,G2511L_F3_032-02_4,Mayorazgo,0,032-02,321
32,G2511L_F3,G2511L_F3_032-02_5, Av. Andalucía,1,032-02,324
32,G2511L_F3,G2511L_F3_032-02_6,Mayorazgo,0,032-02,321
32,G2511L_F3,G2511L_F3_032-02_7, Av. Andalucía,1,032-02,324
32,G2511L_F3,G2511L_F3_032-02_8,Mayorazgo,0,032-02,321
32,G2511L_F3,G2511L_F3_032-02_9, Av. Andalucía,1,032-02,324
32,G2511L_F3,G2511L_F3_032-02_10,Mayorazgo,0,032-02,321
32,G2511L_F3,G2511L_F3_032-02_11, Av. Andalucía,1,032-02,324
32,G2511L_F3,G2511L_F3_032-02_12,Mayorazgo,0,032-02,321
32,G2511L_F3,G2511L_F3_032-02_13, Av. Andalucía,1,032-02,324
32,G2511L_F3,G2511L_F3_032-02_14,Mayorazgo,0,032-02,321
32,G2511L_F3,G2511L_F3_032-02_15, Av. Andalucía,1,032-02,324
32,G2511L_F3,G2511L_F3_032-02_16,Mayorazgo,0,032-02,321
32,G2511L_F3,G2511L_F3_032-02_17, Av. Andalucía,1,032-02,324
32,G2511L_F3,G2511L_F3_032-02_18,Mayorazgo,0,032-02,321
32,G2511L_F3,G2511L_F3_032-02_19, Av. Andalucía,1,032-02,324
32,G2511L_F3,G2511L_F3_032-02_20,Mayorazgo,0,032-02,321
32,G2511L_F3,G2511L_F3_032-02_21, Av. Andalucía,1,032-02,324
32,G2511L_F3,G2511L_F3_032-02_22,Mayorazgo,0,032-02,321
32,G2511L_F3,G2511L_F3_032-02_23, Av. Andalucía,1,032-02,324
32,G2511L_F3,G2511L_F3_032-02_24,Mayorazgo,0,032-02,321
32,G2511L_F3,G2511L_F3_032-02_25, Av. Andalucía,1,032-02,324
32,G2511L_F3,G2511L_F3_032-02_26,Mayorazgo,0,032-02,321
32,G2511L_F3,G2511L_F3_032-02_27, Av. Andalucía,1,032-02,324
32,G2511L_F3,G2511L_F3_032-02_28,Mayorazgo,0,032-02,321
32,G2511L_F3,G2511L_F3_032-02_29, Av. Andalucía,1,032-02,324
32,G2511L_F3,G2511L_F3_032-02_30,Mayorazgo,0,032-02,321
32,G2511L_F3,G2511L_F3_032-03_2,Mayorazgo,0,032-03,321
32,G2511L_F3,G2511L_F3_032-03_3, Av. Andalucía,1,032-03,324
32,G2511L_F3,G2511L_F3_032-03_4,Mayorazgo,0,032-03,321
32,G2511L_F3,G2511L_F3_032-03_5, Av. Andalucía,1,032-03,324
32,G2511L_F3,G2511L_F3_032-03_6,Mayorazgo,0,032-03,321
32,G2511L_F3,G2511L_F3_032-03_7, Av. Andalucía,1,032-03,324
32,G2511L_F3,G2511L_F3_032-03_8,Mayorazgo,0,032-03,321
32,G2511L_F3,G2511L_F3_032-03_9, Av. Andalucía,1,032-03,324
32,G2511L_F3,G2511L_F3_032-03_10,Mayorazgo,0,032-03,321
32,G2511L_F3,G2511L_F3_032-03_11, Av. Andalucía,1,032-03,324
32,G2511L_F3,G2511L_F3_032-03_12,Mayorazgo,0,032-03,321
32,G2511L_F3,G2511L_F3_032-03_13, Av. Andalucía,1,032-03,324
32,G2511L_F3,G2511L_F3_032-03_14,Mayorazgo,0,032-03,321
32,G2511L_F3,G2511L_F3_032-03_15, Av. Andalucía,1,032-03,324
32,G2511L_F3,G2511L_F3_032-03_16,Mayorazgo,0,032-03,321
32,G2511L_F3,G2511L_F3_032-03_17, Av. Andalucía,1,032-03,324
32,G2511L_F3,G2511L_F3_032-03_18,Mayorazgo,0,032-03,321
32,G2511L_F3,G2511L_F3_032-03_19, Av. Andalucía,1,032-03,324
32,G2511L_F3,G2511L_F3_032-03_20,Mayorazgo,0,032-03,321
32,G2511L_F3,G2511L_F3_032-03_21, Av. Andalucía,1,032-03,324
32,G2511L_F3,G2511L_F3_032-03_22,Mayorazgo,0,032-03,321
32,G2511L_F3,G2511L_F3_032-03_23, Av. Andalucía,1,032-03,324
32,G2511L_F3,G2511L_F3_032-03_24,Mayorazgo,0,032-03,321
32,G2511L_F3,G2511L_F3_032-03_25, Av. Andalucía,1,032-03,324
32,G2511L_F3,G2511L_F3_032-03_26,Mayorazgo,0,032-03,321
32,G2511L_F3,G2511L_F3_032-03_27, Av. Andalucía,1,032-03,324
32,G2511L_F3,G2511L_F3_032-03_28,Mayorazgo,0,032-03,321
32,G2511L_F3,G2511L_F3_032-04_2, Av. Andalucía,1,032-04,324
32,G2511L_F3,G2511L_F3_032-04_3,Mayorazgo,0,032-04,321
32,G2511L_F3,G2511L_F3_032-04_4, Av. Andalucía,1,032-04,324
32,G2511L_F3,G2511L_F3_032-04_5,Mayorazgo,0,032-04,321
33,G2511L_F3,G2511L_F3_033-01_2,Cerrado Calderón,0,033-01,331
33,G2511L_F3,G2511L_F3_033-01_3,Av. Andalucía,1,033-01,333
33,G2511L_F3,G2511L_F3_033-01_4,Cerrado Calderón,0,033-01,331
33,G2511L_F3,G2511L_F3_033-01_5,Av. Andalucía,1,033-01,333
33,G2511L_F3,G2511L_F3_033-01_6,Cerrado Calderón,0,033-01,331
33,G2511L_F3,G2511L_F3_033-01_7,Av. Andalucía,1,033-01,333
33,G2511L_F3,G2511L_F3_033-01_8,Cerrado Calderón,0,033-01,331
33,G2511L_F3,G2511L_F3_033-01_9,Av. Andalucía,1,033-01,333
33,G2511L_F3,G2511L_F3_033-01_10,Cerrado Calderón,0,033-01,331
33,G2511L_F3,G2511L_F3_033-01_11,Av. Andalucía,1,033-01,333
33,G2511L_F3,G2511L_F3_033-01_12,Cerrado Calderón,0,033-01,331
33,G2511L_F3,G2511L_F3_033-01_13,Av. Andalucía,1,033-01,333
33,G2511L_F3,G2511L_F3_033-01_14,Cerrado Calderón,0,033-01,331
33,G2511L_F3,G2511L_F3_033-01_15,Av. Andalucía,1,033-01,333
33,G2511L_F3,G2511L_F3_033-01_16,Cerrado Calderón,0,033-01,331
33,G2511L_F3,G2511L_F3_033-01_17,Av. Andalucía,1,033-01,333
33,G2511L_F3,G2511L_F3_033-01_18,Cerrado Calderón,0,033-01,331
33,G2511L_F3,G2511L_F3_033-01_19,Av. Andalucía,1,033-01,333
33,G2511L_F3,G2511L_F3_033-01_20,Cerrado Calderón,0,033-01,331
33,G2511L_F3,G2511L_F3_033-01_21,Av. Andalucía,1,033-01,333
33,G2511L_F3,G2511L_F3_033-01_22,Cerrado Calderón,0,033-01,331
33,G2511L_F3,G2511L_F3_033-01_23,Av. Andalucía,1,033-01,333
33,G2511L_F3,G2511L_F3_033-01_24,Cerrado Calderón,0,033-01,331
33,G2511L_F3,G2511L_F3_033-01_25,Av. Andalucía,1,033-01,333
33,G2511L_F3,G2511L_F3_033-01_26,Cerrado Calderón,0,033-01,331
33,G2511L_F3,G2511L_F3_033-01_27,Av. Andalucía,1,033-01,333
33,G2511L_F3,G2511L_F3_033-02_2,Cerrado Calderón,0,033-02,331
33,G2511L_F3,G2511L_F3_033-02_3,Av. Andalucía,1,033-02,333
33,G2511L_F3,G2511L_F3_033-02_4,Cerrado Calderón,0,033-02,331
33,G2511L_F3,G2511L_F3_033-02_5,Av. Andalucía,1,033-02,333
33,G2511L_F3,G2511L_F3_033-02_6,Cerrado Calderón,0,033-02,331
33,G2511L_F3,G2511L_F3_033-02_7,Av. Andalucía,1,033-02,333
33,G2511L_F3,G2511L_F3_033-03_2,Cerrado Calderón,0,033-03,331
33,G2511L_F3,G2511L_F3_033-03_3,Av. Andalucía,1,033-03,333
33,G2511L_F3,G2511L_F3_033-03_4,Cerrado Calderón,0,033-03,331
33,G2511L_F3,G2511L_F3_033-03_5,Av. Andalucía,1,033-03,333
33,G2511L_F3,G2511L_F3_033-03_6,Cerrado Calderón,0,033-03,331
33,G2511L_F3,G2511L_F3_033-03_7,Av. Andalucía,1,033-03,333
33,G2511L_F3,G2511L_F3_033-03_8,Cerrado Calderón,0,033-03,331
33,G2511L_F3,G2511L_F3_033-03_9,Av. Andalucía,1,033-03,333
33,G2511L_F3,G2511L_F3_033-03_10,Cerrado Calderón,0,033-03,331
33,G2511L_F3,G2511L_F3_033-03_11,Av. Andalucía,1,033-03,333
33,G2511L_F3,G2511L_F3_033-03_12,Cerrado Calderón,0,033-03,331
33,G2511L_F3,G2511L_F3_033-03_13,Av. Andalucía,1,033-03,333
33,G2511L_F3,G2511L_F3_033-03_14,Cerrado Calderón,0,033-03,331
33,G2511L_F3,G2511L_F3_033-03_15,Av. Andalucía,1,033-03,333
33,G2511L_F3,G2511L_F3_033-03_16,Cerrado Calderón,0,033-03,331
33,G2511L_F3,G2511L_F3_033-03_17,Av. Andalucía,1,033-03,333
33,G2511L_F3,G2511L_F3_033-03_18,Cerrado Calderón,0,033-03,331
33,G2511L_F3,G2511L_F3_033-03_19,Av. Andalucía,1,033-03,333
33,G2511L_F3,G2511L_F3_033-03_20,Cerrado Calderón,0,033-03,331
33,G2511L_F3,G2511L_F3_033-03_21,Av. Andalucía,1,033-03,333
33,G2511L_F3,G2511L_F3_033-03_22,Cerrado Calderón,0,033-03,331
33,G2511L_F3,G2511L_F3_033-03_23,Av. Andalucía,1,033-03,333
33,G2511L_F3,G2511L_F3_033-04_2,Cerrado Calderón,0,033-04,331
33,G2511L_F3,G2511L_F3_033-04_3,Av. Andalucía,1,033-04,333
33,G2511L_F3,G2511L_F3_033-04_4,Cerrado Calderón,0,033-04,331
33,G2511L_F3,G2511L_F3_033-04_5,Av. Andalucía,1,033-04,333
34,G2511L_F3,G2511L_F3_034-01_2,Pedregalejo,0,034-01,341
34,G2511L_F3,G2511L_F3_034-01_3, Av. Andalucía,1,034-01,343
34,G2511L_F3,G2511L_F3_034-01_4,Pedregalejo,0,034-01,341
34,G2511L_F3,G2511L_F3_034-01_5, Av. Andalucía,1,034-01,343
34,G2511L_F3,G2511L_F3_034-01_6,Pedregalejo,0,034-01,341
34,G2511L_F3,G2511L_F3_034-01_7, Av. Andalucía,1,034-01,343
34,G2511L_F3,G2511L_F3_034-01_8,Pedregalejo,0,034-01,341
34,G2511L_F3,G2511L_F3_034-01_9, Av. Andalucía,1,034-01,343
34,G2511L_F3,G2511L_F3_034-01_10,Pedregalejo,0,034-01,341
34,G2511L_F3,G2511L_F3_034-01_11, Av. Andalucía,1,034-01,343
34,G2511L_F3,G2511L_F3_034-01_12,Pedregalejo,0,034-01,341
34,G2511L_F3,G2511L_F3_034-01_13, Av. Andalucía,1,034-01,343
34,G2511L_F3,G2511L_F3_034-01_14,Pedregalejo,0,034-01,341
34,G2511L_F3,G2511L_F3_034-01_15, Av. Andalucía,1,034-01,343
34,G2511L_F3,G2511L_F3_034-01_16,Pedregalejo,0,034-01,341
34,G2511L_F3,G2511L_F3_034-01_17, Av. Andalucía,1,034-01,343
34,G2511L_F3,G2511L_F3_034-01_18,Pedregalejo,0,034-01,341
34,G2511L_F3,G2511L_F3_034-01_19, Av. Andalucía,1,034-01,343
34,G2511L_F3,G2511L_F3_034-01_20,Pedregalejo,0,034-01,341
34,G2511L_F3,G2511L_F3_034-01_21, Av. Andalucía,1,034-01,343
34,G2511L_F3,G2511L_F3_034-01_22,Pedregalejo,0,034-01,341
34,G2511L_F3,G2511L_F3_034-01_23, Av. Andalucía,1,034-01,343
34,G2511L_F3,G2511L_F3_034-01_24,Pedregalejo,0,034-01,341
34,G2511L_F3,G2511L_F3_034-01_25, Av. Andalucía,1,034-01,343
34,G2511L_F3,G2511L_F3_034-01_26,Pedregalejo,0,034-01,341
34,G2511L_F3,G2511L_F3_034-01_27, Av. Andalucía,1,034-01,343
34,G2511L_F3,G2511L_F3_034-02_2,Pedregalejo,0,034-02,341
34,G2511L_F3,G2511L_F3_034-02_3, Av. Andalucía,1,034-02,343
34,G2511L_F3,G2511L_F3_034-02_4,Pedregalejo,0,034-02,341
34,G2511L_F3,G2511L_F3_034-02_5, Av. Andalucía,1,034-02,343
34,G2511L_F3,G2511L_F3_034-02_6,Pedregalejo,0,034-02,341
34,G2511L_F3,G2511L_F3_034-02_7, Av. Andalucía,1,034-02,343
34,G2511L_F3,G2511L_F3_034-02_8,Pedregalejo,0,034-02,341
34,G2511L_F3,G2511L_F3_034-02_9, Av. Andalucía,1,034-02,343
34,G2511L_F3,G2511L_F3_034-02_10,Pedregalejo,0,034-02,341
34,G2511L_F3,G2511L_F3_034-02_11, Av. Andalucía,1,034-02,343
34,G2511L_F3,G2511L_F3_034-02_12,Pedregalejo,0,034-02,341
34,G2511L_F3,G2511L_F3_034-02_13, Av. Andalucía,1,034-02,343
34,G2511L_F3,G2511L_F3_034-02_14,Pedregalejo,0,034-02,341
34,G2511L_F3,G2511L_F3_034-02_15, Av. Andalucía,1,034-02,343
34,G2511L_F3,G2511L_F3_034-02_16,Pedregalejo,0,034-02,341
34,G2511L_F3,G2511L_F3_034-02_17, Av. Andalucía,1,034-02,343
34,G2511L_F3,G2511L_F3_034-02_18,Pedregalejo,0,034-02,341
34,G2511L_F3,G2511L_F3_034-02_19, Av. Andalucía,1,034-02,343
34,G2511L_F3,G2511L_F3_034-02_20,Pedregalejo,0,034-02,341
34,G2511L_F3,G2511L_F3_034-02_21, Av. Andalucía,1,034-02,343
34,G2511L_F3,G2511L_F3_034-02_22,Pedregalejo,0,034-02,341
34,G2511L_F3,G2511L_F3_034-02_23, Av. Andalucía,1,034-02,343
34,G2511L_F3,G2511L_F3_034-03_2,Pedregalejo,0,034-03,341
34,G2511L_F3,G2511L_F3_034-03_3, Av. Andalucía,1,034-03,343
34,G2511L_F3,G2511L_F3_034-03_4,Pedregalejo,0,034-03,341
35,G2511L_F3,G2511L_F3_035-01_2,Gibralfaro,0,035-01,351
35,G2511L_F3,G2511L_F3_035-01_3,Av. Andalucía,1,035-01,353
35,G2511L_F3,G2511L_F3_035-01_4,Gibralfaro,0,035-01,351
35,G2511L_F3,G2511L_F3_035-01_5,Av. Andalucía,1,035-01,353
35,G2511L_F3,G2511L_F3_035-01_6,Gibralfaro,0,035-01,351
35,G2511L_F3,G2511L_F3_035-01_7,Av. Andalucía,1,035-01,353
35,G2511L_F3,G2511L_F3_035-01_8,Gibralfaro,0,035-01,351
35,G2511L_F3,G2511L_F3_035-01_9,Av. Andalucía,1,035-01,353
35,G2511L_F3,G2511L_F3_035-01_10,Gibralfaro,0,035-01,351
35,G2511L_F3,G2511L_F3_035-01_11,Av. Andalucía,1,035-01,353
35,G2511L_F3,G2511L_F3_035-01_12,Gibralfaro,0,035-01,351
35,G2511L_F3,G2511L_F3_035-01_13,Av. Andalucía,1,035-01,353
35,G2511L_F3,G2511L_F3_035-01_14,Gibralfaro,0,035-01,351
35,G2511L_F3,G2511L_F3_035-01_15,Av. Andalucía,1,035-01,353
35,G2511L_F3,G2511L_F3_035-01_16,Gibralfaro,0,035-01,351
35,G2511L_F3,G2511L_F3_035-01_17,Av. Andalucía,1,035-01,353
35,G2511L_F3,G2511L_F3_035-01_18,Gibralfaro,0,035-01,351
35,G2511L_F3,G2511L_F3_035-01_19,Av. Andalucía,1,035-01,353
35,G2511L_F3,G2511L_F3_035-01_20,Gibralfaro,0,035-01,351
35,G2511L_F3,G2511L_F3_035-01_21,Av. Andalucía,1,035-01,353
35,G2511L_F3,G2511L_F3_035-01_22,Gibralfaro,0,035-01,351
35,G2511L_F3,G2511L_F3_035-01_23,Av. Andalucía,1,035-01,353
35,G2511L_F3,G2511L_F3_035-01_24,Gibralfaro,0,035-01,351
35,G2511L_F3,G2511L_F3_035-01_25,Av. Andalucía,1,035-01,353
35,G2511L_F3,G2511L_F3_035-01_26,Gibralfaro,0,035-01,351
35,G2511L_F3,G2511L_F3_035-01_27,Av. Andalucía,1,035-01,353
35,G2511L_F3,G2511L_F3_035-01_28,Gibralfaro,0,035-01,351
35,G2511L_F3,G2511L_F3_035-01_29,Av. Andalucía,1,035-01,353
35,G2511L_F3,G2511L_F3_035-01_30,Gibralfaro,0,035-01,351
35,G2511L_F3,G2511L_F3_035-01_31,Av. Andalucía,1,035-01,353
35,G2511L_F3,G2511L_F3_035-01_32,Gibralfaro,0,035-01,351
36,G2511L_F3,G2511L_F3_036-01_2,Conde Ureña,0,036-01,361
36,G2511L_F3,G2511L_F3_036-01_3,Av. Andalucía,1,036-01,365
36,G2511L_F3,G2511L_F3_036-01_4,Conde Ureña,0,036-01,361
36,G2511L_F3,G2511L_F3_036-01_5,Av. Andalucía,1,036-01,365
36,G2511L_F3,G2511L_F3_036-01_6,Conde Ureña,0,036-01,361
36,G2511L_F3,G2511L_F3_036-01_7,Av. Andalucía,1,036-01,365
36,G2511L_F3,G2511L_F3_036-01_8,Conde Ureña,0,036-01,361
36,G2511L_F3,G2511L_F3_036-01_9,Av. Andalucía,1,036-01,365
36,G2511L_F3,G2511L_F3_036-01_10,Conde Ureña,0,036-01,361
36,G2511L_F3,G2511L_F3_036-01_11,Av. Andalucía,1,036-01,365
36,G2511L_F3,G2511L_F3_036-01_12,Conde Ureña,0,036-01,361
36,G2511L_F3,G2511L_F3_036-01_14,Conde Ureña,0,036-01,361
36,G2511L_F3,G2511L_F3_036-01_15,Av. Andalucía,1,036-01,365
36,G2511L_F3,G2511L_F3_036-01_16,Conde Ureña,0,036-01,361
36,G2511L_F3,G2511L_F3_036-01_17,Av. Andalucía,1,036-01,365
36,G2511L_F3,G2511L_F3_036-01_18,Conde Ureña,0,036-01,361
36,G2511L_F3,G2511L_F3_036-01_19,Av. Andalucía,1,036-01,365
36,G2511L_F3,G2511L_F3_036-01_20,Conde Ureña,0,036-01,361
36,G2511L_F3,G2511L_F3_036-01_21,Av. Andalucía,1,036-01,365
36,G2511L_F3,G2511L_F3_036-01_22,Conde Ureña,0,036-01,361
37,G2511L_F3,G2511L_F3_037-01_2,Monte Dorado,0,037-01,371
37,G2511L_F3,G2511L_F3_037-01_3,Av. Andalucía,1,037-01,372
37,G2511L_F3,G2511L_F3_037-01_4,Monte Dorado,0,037-01,371
37,G2511L_F3,G2511L_F3_037-01_5,Av. Andalucía,1,037-01,372
37,G2511L_F3,G2511L_F3_037-01_6,Monte Dorado,0,037-01,371
37,G2511L_F3,G2511L_F3_037-01_7,Av. Andalucía,1,037-01,372
37,G2511L_F3,G2511L_F3_037-01_8,Monte Dorado,0,037-01,371
37,G2511L_F3,G2511L_F3_037-01_9,Av. Andalucía,1,037-01,372
37,G2511L_F3,G2511L_F3_037-01_10,Monte Dorado,0,037-01,371
37,G2511L_F3,G2511L_F3_037-01_11,Av. Andalucía,1,037-01,372
37,G2511L_F3,G2511L_F3_037-01_12,Monte Dorado,0,037-01,371
37,G2511L_F3,G2511L_F3_037-01_13,Av. Andalucía,1,037-01,372
37,G2511L_F3,G2511L_F3_037-01_14,Santa Clara,0,037-01,373
37,G2511L_F3,G2511L_F3_037-01_15,Av. Andalucía,1,037-01,374
37,G2511L_F3,G2511L_F3_037-01_16,Santa Clara,0,037-01,373
37,G2511L_F3,G2511L_F3_037-01_17,Av. Andalucía,1,037-01,374
37,G2511L_F3,G2511L_F3_037-01_18,Santa Clara,0,037-01,373
37,G2511L_F3,G2511L_F3_037-01_19,Av. Andalucía,1,037-01,374
37,G2511L_F3,G2511L_F3_037-01_20,Monte Dorado,0,037-01,371
37,G2511L_F3,G2511L_F3_037-01_21,Av. Andalucía,1,037-01,372
37,G2511L_F3,G2511L_F3_037-01_22,Monte Dorado,0,037-01,371
37,G2511L_F3,G2511L_F3_037-02_2,Santa Clara,0,037-02,373
37,G2511L_F3,G2511L_F3_037-02_3,Av. Andalucía,1,037-02,374
37,G2511L_F3,G2511L_F3_037-02_4,Monte Dorado,0,037-02,371
37,G2511L_F3,G2511L_F3_037-02_5,Av. Andalucía,1,037-02,372
37,G2511L_F3,G2511L_F3_037-02_6,Santa Clara,0,037-02,373
37,G2511L_F3,G2511L_F3_037-02_7,Av. Andalucía,1,037-02,374
37,G2511L_F3,G2511L_F3_037-02_8,Monte Dorado,0,037-02,371
37,G2511L_F3,G2511L_F3_037-02_9,Av. Andalucía,1,037-02,372
37,G2511L_F3,G2511L_F3_037-02_10,Santa Clara,0,037-02,373
37,G2511L_F3,G2511L_F3_037-02_11,Av. Andalucía,1,037-02,374
37,G2511L_F3,G2511L_F3_037-02_12,Monte Dorado,0,037-02,371
37,G2511L_F3,G2511L_F3_037-02_13,Av. Andalucía,1,037-02,372
37,G2511L_F3,G2511L_F3_037-02_14,Monte Dorado,0,037-02,371
37,G2511L_F3,G2511L_F3_037-02_15,Av. Andalucía,1,037-02,372
37,G2511L_F3,G2511L_F3_037-02_16,Monte Dorado,0,037-02,371
37,G2511L_F3,G2511L_F3_037-02_17,Av. Andalucía,1,037-02,372
37,G2511L_F3,G2511L_F3_037-02_18,Monte Dorado,0,037-02,371
37,G2511L_F3,G2511L_F3_037-02_19,Av. Andalucía,1,037-02,372
37,G2511L_F3,G2511L_F3_037-02_20,Santa Clara,0,037-02,373
37,G2511L_F3,G2511L_F3_037-02_21,Av. Andalucía,1,037-02,374
37,G2511L_F3,G2511L_F3_037-03_2,Monte Dorado,0,037-03,371
37,G2511L_F3,G2511L_F3_037-03_3,Av. Andalucía,1,037-03,372
38,G2511L_F3,G2511L_F3_038-01_2,San Alberto,0,038-01,385
38,G2511L_F3,G2511L_F3_038-01_3,Paseo del Parque,1,038-01,386
38,G2511L_F3,G2511L_F3_038-01_4,San Alberto,0,038-01,385
38,G2511L_F3,G2511L_F3_038-01_5,Paseo del Parque,1,038-01,386
38,G2511L_F3,G2511L_F3_038-01_6,San Alberto,0,038-01,385
38,G2511L_F3,G2511L_F3_038-01_7,Paseo del Parque,1,038-01,386
38,G2511L_F3,G2511L_F3_038-01_8,San Alberto,0,038-01,385
38,G2511L_F3,G2511L_F3_038-01_9,Paseo del Parque,1,038-01,386
38,G2511L_F3,G2511L_F3_038-01_10,San Alberto,0,038-01,385
38,G2511L_F3,G2511L_F3_038-01_11,Paseo del Parque,1,038-01,386
38,G2511L_F3,G2511L_F3_038-01_12,San Alberto,0,038-01,385
38,G2511L_F3,G2511L_F3_038-01_13,Paseo del Parque,1,038-01,386
38,G2511L_F3,G2511L_F3_038-01_14,San Alberto,0,038-01,385
38,G2511L_F3,G2511L_F3_038-01_15,Paseo del Parque,1,038-01,386
38,G2511L_F3,G2511L_F3_038-01_16,San Alberto,0,038-01,385
38,G2511L_F3,G2511L_F3_038-01_17,Paseo del Parque,1,038-01,386
38,G2511L_F3,G2511L_F3_038-01_18,San Alberto,0,038-01,385
38,G2511L_F3,G2511L_F3_038-01_19,Paseo del Parque,1,038-01,386
38,G2511L_F3,G2511L_F3_038-01_20,San Alberto,0,038-01,385
38,G2511L_F3,G2511L_F3_038-01_21,Paseo del Parque,1,038-01,386
38,G2511L_F3,G2511L_F3_038-01_22,San Alberto,0,038-01,385
38,G2511L_F3,G2511L_F3_038-01_23,Paseo del Parque,1,038-01,386
38,G2511L_F3,G2511L_F3_038-01_24,San Alberto,0,038-01,385
38,G2511L_F3,G2511L_F3_038-01_25,Paseo del Parque,1,038-01,386
38,G2511L_F3,G2511L_F3_038-01_26,San Alberto,0,038-01,385
38,G2511L_F3,G2511L_F3_038-01_27,Paseo del Parque,1,038-01,386
38,G2511L_F3,G2511L_F3_038-01_28,San Alberto,0,038-01,385
38,G2511L_F3,G2511L_F3_038-01_29,Paseo del Parque,1,038-01,386
38,G2511L_F3,G2511L_F3_038-01_30,San Alberto,0,038-01,385
38,G2511L_F3,G2511L_F3_038-02_2,San Alberto,0,038-02,385
38,G2511L_F3,G2511L_F3_038-02_3,Paseo del Parque,1,038-02,386
38,G2511L_F3,G2511L_F3_038-02_4,San Alberto,0,038-02,385
38,G2511L_F3,G2511L_F3_038-02_5,Paseo del Parque,1,038-02,386
38,G2511L_F3,G2511L_F3_038-02_6,San Alberto,0,038-02,385
38,G2511L_F3,G2511L_F3_038-02_7,Paseo del Parque,1,038-02,386
38,G2511L_F3,G2511L_F3_038-02_8,San Alberto,0,038-02,385
38,G2511L_F3,G2511L_F3_038-02_9,Paseo del Parque,1,038-02,386
38,G2511L_F3,G2511L_F3_038-02_10,San Alberto,0,038-02,385
38,G2511L_F3,G2511L_F3_038-02_11,Paseo del Parque,1,038-02,386
38,G2511L_F3,G2511L_F3_038-02_12,San Alberto,0,038-02,385
38,G2511L_F3,G2511L_F3_038-02_13,Paseo del Parque,1,038-02,386
38,G2511L_F3,G2511L_F3_038-02_14,San Alberto,0,038-02,385
38,G2511L_F3,G2511L_F3_038-02_15,Paseo del Parque,1,038-02,386
38,G2511L_F3,G2511L_F3_038-02_16,San Alberto,0,038-02,385
38,G2511L_F3,G2511L_F3_038-02_17,Paseo del Parque,1,038-02,386
38,G2511L_F3,G2511L_F3_038-02_18,San Alberto,0,038-02,385
38,G2511L_F3,G2511L_F3_038-02_19,Paseo del Parque,1,038-02,386
38,G2511L_F3,G2511L_F3_038-02_20,San Alberto,0,038-02,385
38,G2511L_F3,G2511L_F3_038-02_21,Paseo del Parque,1,038-02,386
38,G2511L_F3,G2511L_F3_038-02_22,San Alberto,0,038-02,385
38,G2511L_F3,G2511L_F3_038-02_23,Paseo del Parque,1,038-02,386
